Seconds,Injection Pulse Width 1 (us),Injection Pulse Width 2 (us),RPM,Ignition Advance Angle (deg),Injection Event Scheduling,Engine Status Ready,Engine Status Crank,Engine Status StartW,Engine Status Warmup,Engine Status TPSAEN,Engine Status TPSDEN,Air-Fuel Ratio Target 1,Air-Fuel Ratio Target 2,WBO2 Enabled 1,WBO2 Enabled 2,Barometric Pressure (kPa),Manifold Absolute Pressure (kPa),Manifold Air Temperature (deg C),Cylinder Temperature (deg C),Throttle Position (%),Battery Voltage (V)
656,3991,3991,5472,29.6,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,19.88888888888889,71.0,31.4,11.9
657,5185,5185,6043,30.2,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,19.777777777777775,72.83333333333333,44.9,11.9
658,5298,5298,6096,30.3,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,19.88888888888889,72.72222222222223,46.3,11.9
659,5469,5469,6170,30.5,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,19.88888888888889,72.61111111111111,48.2,11.9
660,5412,5412,6179,30.4,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,19.88888888888889,72.5,47.8,11.9
661,5412,5412,6176,30.4,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,19.88888888888889,72.38888888888889,47.5,11.9
662,5355,5355,6161,30.4,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,72.27777777777777,47.2,11.9
663,5298,5298,6152,30.3,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,72.16666666666667,45.9,11.9
664,4957,4957,6053,30.0,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,72.05555555555556,41.8,11.9
665,4503,4503,5895,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,73.94444444444444,36.9,11.9
666,4332,4332,5837,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,73.72222222222223,35.1,11.9
667,4332,4332,5806,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,73.61111111111111,35.1,11.9
668,4161,4161,5757,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,73.33333333333333,33.1,11.9
669,4048,4048,5698,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,73.16666666666667,31.8,11.9
670,3877,3877,5625,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,74.94444444444444,29.7,11.9
671,3820,3820,5557,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,74.61111111111111,28.9,11.9
672,3423,3423,5375,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,74.33333333333333,24.2,11.9
673,3082,3082,5127,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,74.16666666666667,20.4,11.9
674,2740,2740,4792,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.83333333333333,17.4,11.9
675,2911,2911,4759,29.1,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.61111111111111,19.1,11.9
676,3309,3309,5005,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.88888888888889,75.38888888888889,23.2,11.9
677,3820,3820,5395,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.22222222222223,29.6,11.9
678,4218,4218,5665,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,75.05555555555556,34.0,11.9
679,4616,4616,5828,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,76.88888888888889,38.1,11.9
680,4787,4787,5948,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,76.77777777777777,40.1,11.9
681,4673,4673,5979,29.9,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,76.77777777777777,38.3,11.9
682,4389,4389,5918,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,76.72222222222223,35.6,11.9
683,4105,4105,5759,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,76.72222222222223,32.3,11.9
684,3934,3934,5648,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.88888888888889,76.77777777777777,30.7,11.9
685,3820,3820,5510,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.88888888888889,76.83333333333333,29.1,11.9
686,3593,3593,5441,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,76.88888888888889,26.7,11.9
687,3455,3455,5206,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,76.94444444444444,24.2,11.9
688,3252,3252,5189,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.0,22.7,11.9
689,3195,3195,5036,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.0,22.2,11.9
690,3512,3512,5199,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,75.05555555555556,24.8,11.9
691,3536,3536,5276,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.05555555555556,25.6,11.9
692,4048,4048,5581,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,75.0,32.1,11.9
693,4048,4048,5754,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,75.0,31.9,11.9
694,3764,3764,5661,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.88888888888889,75.0,28.3,11.9
695,3800,3800,5541,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.05555555555556,28.4,11.9
696,3627,3627,5378,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.11111111111111,26.4,11.9
697,3455,3455,5283,29.6,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.16666666666667,24.7,11.9
698,3479,3479,5376,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,75.33333333333333,25.1,11.9
699,3570,3570,5371,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.38888888888889,25.5,11.9
700,3570,3570,5343,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.55555555555556,26.2,11.9
701,3455,3455,5278,29.6,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.66666666666667,24.4,11.9
702,3283,3283,5184,29.6,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.88888888888889,22.3,11.9
703,3168,3168,5025,29.4,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,75.88888888888889,21.0,11.9
704,3195,3195,4959,29.3,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,74.0,21.7,11.9
705,3455,3455,5096,29.4,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,74.11111111111111,24.5,11.9
706,3627,3627,5263,29.6,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,74.16666666666667,26.7,11.9
707,3857,3857,5407,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.055555555555557,74.22222222222223,29.4,11.9
708,4087,4087,5635,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,74.33333333333333,31.9,11.9
709,4087,4087,5664,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,74.38888888888889,31.8,11.9
710,4029,4029,5666,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,74.44444444444444,31.1,11.9
711,4048,4048,5655,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,19.944444444444446,74.55555555555556,31.9,11.9
712,4087,4087,5714,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,74.66666666666667,31.7,11.9
713,4048,4048,5737,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,19.944444444444446,74.72222222222223,31.6,11.9
714,3972,3972,5645,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,74.88888888888889,30.1,11.9
715,3742,3742,5496,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.0,27.7,11.9
716,3627,3627,5395,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.11111111111111,26.8,11.9
717,3742,3742,5440,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.16666666666667,27.7,11.9
718,3570,3570,5400,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.27777777777777,25.9,11.9
719,3283,3283,5178,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.33333333333333,22.4,11.9
720,3283,3283,4981,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.33333333333333,22.8,11.9
721,3340,3340,5123,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.38888888888889,23.2,11.9
722,3685,3685,5221,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.38888888888889,27.3,11.9
723,4087,4087,5577,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.38888888888889,31.8,11.9
724,4431,4431,5732,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.38888888888889,35.5,11.9
725,4489,4489,5836,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.33333333333333,36.4,11.9
726,4489,4489,5860,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.33333333333333,35.9,11.9
727,4431,4431,5822,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.33333333333333,35.2,11.9
728,4259,4259,5801,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.38888888888889,33.4,11.9
729,4144,4144,5755,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.38888888888889,32.3,11.9
730,3972,3972,5704,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.44444444444444,30.7,11.9
731,3914,3914,5672,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.5,29.8,11.9
732,3857,3857,5571,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.5,29.0,11.9
733,3914,3914,5543,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.5,29.9,11.9
734,3972,3972,5648,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.61111111111111,30.6,11.9
735,4029,4029,5688,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.55555555555556,31.0,11.9
736,3972,3972,5676,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.5,30.3,11.9
737,3914,3914,5643,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.5,30.0,11.9
738,3972,3972,5578,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.111111111111107,73.5,30.3,11.9
739,4029,4029,5614,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.055555555555557,73.44444444444444,31.0,11.9
740,3914,3914,5647,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.44444444444444,29.8,11.9
741,3685,3685,5495,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.38888888888889,27.0,11.9
742,3512,3512,5410,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.33333333333333,25.1,11.9
743,3512,3512,5320,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.27777777777777,25.2,11.9
744,3398,3398,5273,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.22222222222223,23.5,11.9
745,3168,3168,5014,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.22222222222223,21.1,11.9
746,3168,3168,4922,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.11111111111111,21.5,11.9
747,3340,3340,5023,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.11111111111111,23.4,11.9
748,3707,3707,5199,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.05555555555556,28.2,11.9
749,3742,3742,5457,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.0,27.8,11.9
750,3570,3570,5290,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,74.94444444444444,25.7,11.9
751,3627,3627,5306,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,74.94444444444444,26.3,11.9
753,3972,3972,5565,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,74.94444444444444,30.5,11.9
754,3934,3934,5586,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,74.94444444444444,30.7,11.9
755,3877,3877,5608,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.0,29.9,11.9
756,3914,3914,5529,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.0,29.8,11.9
757,3972,3972,5578,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.05555555555556,30.4,11.9
758,3972,3972,5641,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.11111111111111,30.5,11.9
759,3857,3857,5584,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.111111111111107,73.16666666666667,29.0,11.9
760,3479,3479,5450,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.22222222222223,25.1,11.9
761,3309,3309,5255,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.27777777777777,23.1,11.9
762,3138,3138,5064,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.33333333333333,21.0,11.9
763,3138,3138,4993,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,21.2,11.9
764,3138,3138,4934,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,21.5,11.9
765,3423,3423,5050,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,24.1,11.9
766,3650,3650,5298,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,26.9,11.9
767,3820,3820,5436,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,29.5,11.9
769,4048,4048,5650,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,31.5,11.9
770,3820,3820,5620,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.38888888888889,29.1,11.9
771,3991,3991,5631,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.5,30.8,11.9
772,3877,3877,5619,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.5,29.7,11.9
773,3707,3707,5300,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.5,28.3,11.9
774,3707,3707,5577,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.66666666666667,27.5,11.9
775,3650,3650,5527,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.72222222222223,27.5,11.9
776,3650,3650,5507,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,73.77777777777777,27.0,11.9
777,3366,3366,5414,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.88888888888889,23.5,11.9
778,3252,3252,5203,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,73.94444444444444,22.7,11.9
779,3195,3195,5149,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,72.0,21.6,11.9
780,3252,3252,5112,29.5,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.11111111111111,22.6,11.9
781,3309,3309,5175,29.5,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.16666666666667,23.2,11.9
782,3423,3423,5176,29.5,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.27777777777777,24.5,11.9
783,3479,3479,5208,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,72.38888888888889,25.1,11.9
784,3536,3536,5234,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,72.38888888888889,26.1,11.9
785,3820,3820,5394,29.6,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.38888888888889,29.4,11.9
786,4105,4105,5644,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.44444444444444,32.5,11.9
787,4161,4161,5739,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.277777777777782,72.44444444444444,33.2,11.9
788,4161,4161,5739,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.277777777777782,72.5,33.0,11.9
789,4161,4161,5737,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.277777777777782,72.5,32.8,11.9
790,3991,3991,5696,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.61111111111111,30.9,11.9
791,3650,3650,5613,29.9,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.66666666666667,27.1,11.9
792,3593,3593,5472,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.72222222222223,26.1,11.9
793,3593,3593,5459,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.72222222222223,26.1,11.9
794,3366,3366,5295,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.22222222222222,72.83333333333333,23.8,11.9
795,3195,3195,5078,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.88888888888889,21.6,11.9
796,3195,3195,4991,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.94444444444444,21.9,11.9
797,3309,3309,5070,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.94444444444444,23.0,11.9
798,3536,3536,5186,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,71.05555555555556,26.2,11.9
799,3877,3877,5422,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.277777777777782,72.94444444444444,29.7,11.9
800,4161,4161,5613,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.22222222222222,72.94444444444444,32.8,11.9
801,4275,4275,5718,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,72.94444444444444,34.4,11.9
802,4446,4446,5770,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,72.88888888888889,36.1,11.9
803,4389,4389,5841,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.88888888888889,35.8,11.9
804,4332,4332,5799,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.83333333333333,34.6,11.9
805,4218,4218,5758,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.88888888888889,33.7,11.9
806,4105,4105,5778,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.83333333333333,32.6,11.9
807,4105,4105,5755,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.88888888888889,32.1,11.9
808,4048,4048,5764,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.88888888888889,31.9,11.9
809,3593,3593,5676,29.9,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.83333333333333,26.3,11.9
810,3423,3423,5319,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.83333333333333,24.2,11.9
811,3025,3025,5039,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.83333333333333,19.8,11.9
812,2627,2627,4700,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.83333333333333,15.3,11.9
813,2570,2570,4550,29.1,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.77777777777777,13.3,11.9
814,2627,2627,4480,28.9,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.72222222222223,16.1,11.9
815,2684,2684,4662,29.1,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.66666666666667,16.5,11.9
816,2854,2854,4755,29.1,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.277777777777782,72.66666666666667,18.7,11.9
817,3252,3252,4902,29.1,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,72.61111111111111,22.5,11.9
818,3423,3423,5152,29.5,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,72.55555555555556,24.0,11.9
819,3877,3877,5338,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.55555555555556,30.4,11.9
820,3536,3536,5394,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.61111111111111,25.8,11.9
821,3309,3309,5233,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.66666666666667,23.1,11.9
822,3309,3309,5144,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.72222222222223,22.8,11.9
823,3309,3309,5098,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.77777777777777,22.9,11.9
824,3423,3423,5185,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,72.94444444444444,24.7,11.9
825,3366,3366,5248,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.05555555555556,23.5,11.9
826,3252,3252,5077,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.16666666666667,22.1,11.9
827,3195,3195,5053,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.38888888888889,21.6,11.9
828,3138,3138,5042,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.5,21.5,11.9
829,3082,3082,5015,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,71.66666666666667,20.8,11.9
830,3479,3479,5147,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.77777777777777,25.5,11.9
831,3479,3479,5424,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,71.94444444444444,25.4,11.9
832,3479,3479,5176,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.05555555555556,25.1,11.9
833,3536,3536,5260,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.22222222222223,26.0,11.9
834,3423,3423,5279,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.33333333333333,24.4,11.9
835,3423,3423,5248,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.38888888888889,24.6,11.9
836,3366,3366,5249,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.5,23.9,11.9
837,3366,3366,5158,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.61111111111111,23.7,11.9
838,3423,3423,5265,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.66666666666667,24.7,11.9
839,3536,3536,5358,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.83333333333333,25.9,11.9
840,3650,3650,5454,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,70.88888888888889,27.0,11.9
841,3650,3650,5403,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,69.0,26.9,11.9
842,3707,3707,5418,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.388888888888886,69.11111111111111,27.9,11.9
843,3877,3877,5522,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.444444444444443,69.16666666666667,29.6,11.9
844,4161,4161,5685,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.444444444444443,69.22222222222223,33.1,11.9
845,4332,4332,5793,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.444444444444443,69.27777777777777,34.8,11.9
846,4218,4218,5818,29.7,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.444444444444443,69.33333333333333,33.7,11.9
847,3991,3991,5758,29.8,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.444444444444443,69.38888888888889,31.1,11.9
848,3650,3650,5555,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,69.38888888888889,27.3,11.9
849,3479,3479,5396,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,69.44444444444444,24.9,11.9
850,3309,3309,5196,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.44444444444444,22.9,11.9
851,3195,3195,5092,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.44444444444444,21.7,11.9
852,3195,3195,4996,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,69.44444444444444,21.7,11.9
853,3536,3536,5282,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.33333333333333,25.8,11.9
854,3479,3479,5158,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.27777777777777,25.1,11.9
855,3536,3536,5300,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.16666666666667,25.5,11.9
856,3820,3820,5388,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,69.22222222222223,29.1,11.9
857,3650,3650,5380,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.94444444444444,27.0,11.9
